0.00155 -0.00199 -0.00019 -0.00174 0.00133 0.00000 0.00052 -0.00117 0.00180 -0.00212 0.00147 -0.00136 0.00185 0.00003 0.00161 -0.00071 0.00316 -0.00430 0.00307 -0.00014 0.00316 0.00005 0.00199 0.00090 0.00533 -0.00974 0.00038 0.00248 0.00269 0.00016 -0.00313 0.00060 0.00090 -0.00215 -0.00691 -0.00090 -0.00022 0.00003 -0.00332 -0.00024 0.00030 -0.00044 -0.00337 -0.00030 0.00087 0.00003 -0.00120 -0.00090 0.00297 0.00479 0.00171 -0.00327 0.00629 0.01015 0.00664 -0.00566 0.00416 0.00691 0.00476 -0.00204 0.01271 0.02392 0.01709 -0.00128 0.00928 0.01956 0.00841 0.00305 0.03429 0.08033 0.01246 0.01986 0.01061 0.02827 -0.01167 0.00343 0.00498 0.02103 -0.05684 -0.00773 -0.00174 -0.00337 -0.01339 -0.00046 0.00095 0.00166 -0.02079 -0.00128 0.00248 0.00476 -0.00332 -0.00305 0.00610 0.01078 0.00035 -0.00838
-0.00275 0.00384 -0.00204 0.00199 -0.00139 -0.00003 -0.00133 0.00052 -0.00103 0.00122 -0.00136 -0.00011 -0.00046 0.00000 -0.00054 -0.00057 0.00003 -0.00019 0.00014 -0.00131 0.00082 -0.00000 0.00093 -0.00120 0.00272 -0.00514 0.00188 -0.00212 0.00180 0.00005 -0.00014 -0.00313 -0.00052 0.00125 -0.00090 -0.00797 -0.00324 -0.00016 0.00049 -0.00294 -0.00596 0.01102 0.00030 0.00163 -0.00316 -0.00003 -0.00093 0.00199 -0.00307 -0.00520 -0.00378 0.00171 -0.00362 -0.00585 -0.00566 0.00011 -0.00103 -0.00155 -0.00150 -0.00136 0.00030 0.00136 0.00128 -0.00522 0.00250 0.00580 0.00373 -0.00332 0.01869 0.04446 0.01796 -0.01007 0.00814 0.02022 0.00052 -0.01167 -0.00288 -0.01214 -0.00773 -0.06580 -0.01325 -0.03461 0.00245 -0.00996 -0.03905 -0.09181 0.00065 0.02321 -0.00928 -0.01984 -0.00373 0.00841 -0.01116 -0.02139 -0.01094 0.01151
-0.00286 -0.00003 -0.00229 0.00234 -0.00231 -0.00278 -0.00275 0.00155 -0.00136 -0.00000 -0.00185 0.00046 -0.00139 -0.00155 -0.00210 -0.00000 -0.00136 -0.00000 -0.00185 -0.00046 -0.00231 -0.00278 -0.00275 -0.00155 -0.00286 -0.00003 -0.00229 -0.00234 -0.00629 -0.00988 -0.00272 -0.00533 -0.00675 0.00003 -0.00022 -0.00324 -0.01048 -0.02074 0.00103 -0.00000 -0.00675 0.00003 -0.00022 0.00324 -0.00629 -0.00988 -0.00272 0.00533 -0.00707 -0.01312 -0.01116 0.00610 -0.00805 -0.01287 -0.01589 0.00392 -0.00411 -0.00659 -0.00727 -0.00000 -0.00805 -0.01287 -0.01589 -0.00392 -0.00707 -0.01312 -0.01116 -0.00610 -0.02386 -0.05769 -0.03891 -0.03796 -0.02395 -0.06933 -0.01869 -0.03429 -0.13614 -0.42485 -0.02980 -0.14310 -0.05600 -0.19821 0.00574 -0.00000 -0.13614 -0.42485 -0.02980 0.14310 -0.02395 -0.06933 -0.01869 0.03429 -0.02386 -0.05769 -0.03891 0.03796
-0.00003 0.01244 0.00003 -0.00003 0.00278 0.00822 0.00384 -0.00199 -0.00000 0.00433 0.00003 0.00000 0.00155 0.00433 0.00245 0.00000 -0.00000 0.00433 0.00003 -0.00000 0.00278 0.00822 0.00384 0.00199 -0.00003 0.01244 0.00003 0.00003 0.00988 0.03219 0.00514 0.00974 0.00003 0.03793 -0.00003 0.00016 0.02074 0.06890 -0.00248 0.00000 0.00003 0.03793 -0.00003 -0.00016 0.00988 0.03219 0.00514 -0.00974 0.01317 0.02022 0.02139 -0.01078 0.01287 0.01404 0.02471 -0.00542 0.00659 0.00860 0.01170 0.00000 0.01287 0.01404 0.02471 0.00542 0.01317 0.02022 0.02139 0.01078 0.05769 0.08441 0.07636 0.07083 0.06961 0.13682 0.04446 0.08033 0.42485 0.73016 0.05214 0.29962 0.19687 0.41416 -0.02427 0.00000 0.42485 0.73016 0.05214 -0.29962 0.06961 0.13682 0.04446 -0.08033 0.05769 0.08441 0.07636 -0.07083
0.00234 -0.00003 0.00041 -0.00182 0.00272 0.00362 0.00199 -0.00174 0.00185 -0.00003 0.00161 -0.00054 0.00210 0.00245 0.00226 0.00000 0.00185 -0.00003 0.00161 0.00054 0.00272 0.00362 0.00199 0.00174 0.00234 -0.00003 0.00041 0.00182 0.00324 0.00588 -0.00212 0.00248 0.00141 -0.00011 -0.00332 0.00049 0.00103 0.00248 -0.00639 0.00000 0.00141 -0.00011 -0.00332 -0.00049 0.00324 0.00588 -0.00212 -0.00248 0.01083 0.01981 0.01151 -0.00838 0.01573 0.02411 0.02278 -0.00645 0.00724 0.01162 0.00990 0.00000 0.01573 0.02411 0.02278 0.00645 0.01083 0.01981 0.01151 0.00838 0.03796 0.07083 0.02351 0.04172 0.02008 0.04601 -0.01007 0.01986 0.04577 0.10468 -0.11753 0.02702 0.00599 0.02071 -0.05238 0.00000 0.04577 0.10468 -0.11753 -0.02702 0.02008 0.04601 -0.01007 -0.01986 0.03796 0.07083 0.02351 -0.04172
-0.00229 0.00003 -0.00185 0.00041 -0.00161 -0.00234 -0.00204 -0.00019 -0.00052 0.00003 -0.00071 -0.00057 -0.00000 -0.00000 -0.00000 -0.00090 0.00052 -0.00003 0.00071 -0.00057 0.00161 0.00234 0.00204 -0.00019 0.00229 -0.00003 0.00185 0.00041 0.00501 0.00933 0.00188 0.00038 0.00291 -0.00014 -0.00024 -0.00294 -0.00000 -0.00000 0.00000 -0.00849 -0.00291 0.00014 0.00024 -0.00294 -0.00501 -0.00933 -0.00188 0.00038 -0.00659 -0.01298 -0.01094 0.00035 -0.00457 -0.00767 -0.00944 -0.00479 -0.00000 -0.00000 -0.00000 -0.00316 0.00457 0.00767 0.00944 -0.00479 0.00659 0.01298 0.01094 0.00035 0.03891 0.07636 0.04903 0.02351 0.03303 0.07627 0.01796 0.01246 0.13883 0.28553 0.00835 -0.05627 -0.00000 -0.00000 0.00000 -0.07026 -0.13883 -0.28553 -0.00835 -0.05627 -0.03303 -0.07627 -0.01796 0.01246 -0.03891 -0.07636 -0.04903 0.02351
-0.00629 0.00988 -0.00501 0.00324 -0.00286 0.00003 -0.00316 0.00087 -0.00231 0.00278 -0.00316 -0.00003 -0.00136 0.00000 -0.00185 -0.00052 -0.00139 0.00155 -0.00180 -0.00103 -0.00136 0.00000 -0.00139 -0.00133 -0.00231 0.00278 -0.00161 -0.00272 -0.00286 0.00003 -0.00082 -0.00316 -0.00629 0.00988 0.00030 -0.00596 -0.00675 -0.00003 0.00141 -0.00291 -0.01045 0.02076 0.00090 0.00052 -0.00675 -0.00003 -0.00180 0.00269 -0.00667 -0.01322 -0.00928 0.00248 -0.00707 -0.01317 -0.01265 -0.00030 -0.00269 -0.00430 -0.00411 -0.00120 -0.00411 -0.00659 -0.00626 -0.00362 -0.00269 -0.00430 -0.00307 -0.00297 -0.00707 -0.01317 -0.00659 -0.01083 -0.00667 -0.01322 -0.00250 -0.00928 -0.02395 -0.06961 0.00090 -0.03864 -0.01782 -0.05124 0.00512 -0.01235 -0.05600 -0.19687 0.00520 0.00299 -0.01782 -0.05124 -0.00814 0.01061 -0.02395 -0.06961 -0.03303 0.02008
-0.00988 0.03219 -0.00933 0.00588 0.00003 0.01244 -0.00003 0.00003 -0.00278 0.00822 -0.00430 -0.00019 0.00000 0.00433 -0.00003 -0.00003 -0.00155 0.00430 -0.00212 -0.00122 0.00000 0.00433 -0.00003 -0.00000 -0.00278 0.00822 -0.00234 -0.00362 0.00003 0.01244 0.00000 -0.00005 -0.00988 0.03219 0.00044 -0.01102 -0.00003 0.03793 0.00011 -0.00014 -0.02076 0.06887 0.00215 0.00125 -0.00003 0.03793 -0.00005 0.00016 0.01322 0.02748 0.01984 -0.00476 0.01312 0.02022 0.02365 0.00133 0.00430 0.00735 0.00675 0.00210 0.00659 0.00860 0.01007 0.00580 0.00430 0.00735 0.00520 0.00479 0.01312 0.02022 0.01298 0.01981 0.01322 0.02748 0.00580 0.01956 0.06933 0.13685 -0.00171 0.08906 0.05124 0.12319 -0.01437 0.03165 0.19821 0.41416 -0.01793 -0.01037 0.05124 0.12316 0.02022 -0.02827 0.06933 0.13682 0.07627 -0.04601
0.00533 -0.00974 0.00038 -0.00248 0.00316 0.00005 0.00199 -0.00090 0.00316 -0.00430 0.00307 0.00014 0.00185 0.00003 0.00161 0.00071 0.00180 -0.00212 0.00147 0.00136 0.00133 0.00000 0.00052 0.00117 0.00155 -0.00199 -0.00019 0.00174 0.00087 0.00003 -0.00120 0.00090 0.00030 -0.00044 -0.00337 0.00030 -0.00022 0.00003 -0.00332 0.00024 0.00090 -0.00215 -0.00691 0.00090 0.00269 0.00016 -0.00313 -0.00060 0.00928 0.01956 0.00841 -0.00305 0.01271 0.02392 0.01709 0.00128 0.00416 0.00691 0.00476 0.00204 0.00629 0.01015 0.00664 0.00566 0.00297 0.00479 0.00171 0.00327 0.00610 0.01078 0.00035 0.00838 0.00248 0.00476 -0.00332 0.00305 0.00095 0.00166 -0.02079 0.00128 -0.00174 -0.00337 -0.01339 0.00046 0.00498 0.02103 -0.05684 0.00773 0.01061 0.02827 -0.01167 -0.00343 0.03429 0.08033 0.01246 -0.01986
-0.00272 0.00514 -0.00188 -0.00212 -0.00082 0.00000 -0.00093 -0.00120 -0.00003 0.00019 -0.00014 -0.00131 0.00046 -0.00000 0.00054 -0.00057 0.00103 -0.00122 0.00136 -0.00011 0.00139 0.00003 0.00133 0.00052 0.00275 -0.00384 0.00204 0.00199 0.00316 0.00003 0.00093 0.00199 0.00596 -0.01102 -0.00030 0.00163 0.00324 0.00016 -0.00049 -0.00294 0.00052 -0.00125 0.00090 -0.00797 -0.00180 -0.00005 0.00014 -0.00313 -0.00250 -0.00580 -0.00373 -0.00332 -0.00030 -0.00136 -0.00128 -0.00522 0.00103 0.00155 0.00150 -0.00136 0.00362 0.00585 0.00566 0.00011 0.00307 0.00520 0.00378 0.00171 0.01116 0.02139 0.01094 0.01151 0.00928 0.01984 0.00373 0.00841 0.03905 0.09181 -0.00065 0.02321 0.01325 0.03461 -0.00245 -0.00996 0.00288 0.01214 0.00773 -0.06580 -0.00814 -0.02022 -0.00052 -0.01167 -0.01869 -0.04446 -0.01796 -0.01007
-0.00675 0.00003 -0.00291 0.00141 -0.00629 -0.00988 -0.00596 0.00030 -0.00286 -0.00003 -0.00316 -0.00082 -0.00231 -0.00278 -0.00272 -0.00161 -0.00136 -0.00000 -0.00133 -0.00139 -0.00139 -0.00155 -0.00103 -0.00180 -0.00136 -0.00000 -0.00052 -0.00185 -0.00231 -0.00278 -0.00003 -0.00316 -0.00286 -0.00003 0.00087 -0.00316 -0.00629 -0.00988 0.00324 -0.00501 -0.00675 0.00003 0.00269 -0.00180 -0.01045 -0.02076 0.00052 0.00090 -0.02395 -0.06933 -0.03905 0.00095 -0.02386 -0.05769 -0.05233 -0.01472 -0.00707 -0.01312 -0.01086 -0.00661 -0.00805 -0.01287 -0.01135 -0.01181 -0.00411 -0.00659 -0.00362 -0.00629 -0.00805 -0.01287 -0.00457 -0.01573 -0.00707 -0.01312 -0.00030 -0.01271 -0.02386 -0.05769 0.01342 -0.05268 -0.02395 -0.06933 0.02035 -0.03333 -0.13611 -0.42482 0.10904 -0.09736 -0.05600 -0.19821 0.00288 0.00498 -0.13614 -0.42485 -0.13883 0.04577
0.00003 0.03793 0.00014 -0.00011 0.00988 0.03219 0.01102 -0.00044 -0.00003 0.01244 0.00005 -0.00000 0.00278 0.00822 0.00362 0.00234 -0.00000 0.00433 0.00000 0.00003 0.00155 0.00430 0.00122 0.00212 -0.00000 0.00433 0.00003 0.00003 0.00278 0.00822 0.00019 0.00430 -0.00003 0.01244 -0.00003 0.00003 0.00988 0.03219 -0.00588 0.00933 0.00003 0.03793 -0.00016 0.00005 0.02076 0.06887 -0.00125 -0.00215 0.06961 0.13685 0.09181 -0.00166 0.05769 0.08444 0.09951 0.03072 0.01317 0.02022 0.02005 0.01314 0.01287 0.01404 0.01703 0.01869 0.00659 0.00860 0.00585 0.01015 0.01287 0.01404 0.00767 0.02411 0.01317 0.02022 0.00136 0.02392 0.05769 0.08444 -0.02316 0.10155 0.06961 0.13682 -0.04735 0.07867 0.42482 0.73014 -0.23342 0.19497 0.19687 0.41416 -0.01214 -0.02103 0.42485 0.73016 0.28556 -0.10468
0.00324 -0.00016 -0.00294 -0.00049 0.00596 0.01102 0.00163 -0.00030 0.00316 -0.00003 0.00199 0.00093 0.00275 0.00384 0.00199 0.00204 0.00139 -0.00003 0.00052 0.00133 0.00103 0.00122 -0.00011 0.00136 0.00046 0.00000 -0.00057 0.00054 -0.00003 -0.00019 -0.00131 -0.00014 -0.00082 -0.00000 -0.00120 -0.00093 -0.00272 -0.00514 -0.00212 -0.00188 -0.00180 0.00005 -0.00313 0.00014 0.00052 0.00125 -0.00797 0.00090 0.03864 0.08906 0.02321 -0.00128 0.05268 0.10155 0.06280 0.02634 0.01110 0.02114 0.01151 0.01094 0.01181 0.01869 0.00901 0.01742 0.00362 0.00580 0.00011 0.00566 0.00392 0.00542 -0.00479 0.00645 -0.00030 -0.00133 -0.00522 -0.00128 -0.01472 -0.03072 -0.01578 -0.02634 -0.01856 -0.04305 -0.00952 -0.01826 -0.09736 -0.19497 -0.08691 -0.02604 0.00299 0.01037 -0.06580 0.00773 0.14310 0.29962 -0.05627 -0.02702
-0.00022 -0.00003 0.00024 -0.00332 0.00030 0.00044 0.00030 -0.00337 0.00087 -0.00003 0.00090 -0.00120 0.00155 0.00199 0.00174 -0.00019 0.00133 -0.00000 0.00117 0.00052 0.00180 0.00212 0.00136 0.00147 0.00185 -0.00003 0.00071 0.00161 0.00316 0.00430 0.00014 0.00307 0.00316 -0.00005 -0.00090 0.00199 0.00533 0.00974 -0.00248 0.00038 0.00269 -0.00016 -0.00060 -0.00313 0.00090 0.00215 0.00090 -0.00691 0.00090 0.00171 0.00065 -0.02079 0.01342 0.02316 0.01905 -0.01578 0.00607 0.01067 0.00838 0.00035 0.01135 0.01703 0.01442 0.00901 0.00626 0.01007 0.00566 0.00664 0.01589 0.02471 0.00944 0.02278 0.01265 0.02365 0.00128 0.01709 0.05233 0.09951 -0.01905 0.06280 0.03391 0.07799 -0.02019 0.01195 0.10904 0.23342 -0.04471 -0.08691 0.00520 0.01793 0.00773 -0.05684 -0.02980 -0.05214 -0.00835 -0.11753
-0.01048 0.02074 -0.00000 0.00103 -0.00675 -0.00003 -0.00324 -0.00022 -0.00629 0.00988 -0.00533 -0.00272 -0.00286 0.00003 -0.00234 -0.00229 -0.00231 0.00278 -0.00155 -0.00275 -0.00136 0.00000 -0.00046 -0.00185 -0.00139 0.00155 -0.00000 -0.00210 -0.00136 0.00000 0.00046 -0.00185 -0.00231 0.00278 0.00155 -0.00275 -0.00286 0.00003 0.00234 -0.00229 -0.00629 0.00988 0.00533 -0.00272 -0.00675 -0.00003 0.00324 -0.00022 -0.01782 -0.05124 -0.01325 -0.00174 -0.02395 -0.06961 -0.03391 -0.01856 -0.00667 -0.01322 -0.00680 -0.00680 -0.00707 -0.01317 -0.00607 -0.01110 -0.00269 -0.00430 -0.00103 -0.00416 -0.00411 -0.00659 -0.00000 -0.00724 -0.00269 -0.00430 0.00103 -0.00416 -0.00707 -0.01317 0.00607 -0.01110 -0.00667 -0.01322 0.00680 -0.00680 -0.02395 -0.06961 0.03391 -0.01856 -0.01782 -0.05124 0.01325 -0.00174 -0.05600 -0.19687 -0.00000 0.00599
-0.02074 0.06890 -0.00000 0.00248 -0.00003 0.03793 -0.00016 0.00003 -0.00988 0.03219 -0.00974 -0.00514 0.00003 0.01244 -0.00003 -0.00003 -0.00278 0.00822 -0.00199 -0.00384 0.00000 0.00433 0.00000 -0.00003 -0.00155 0.00433 -0.00000 -0.00245 0.00000 0.00433 -0.00000 -0.00003 -0.00278 0.00822 0.00199 -0.00384 0.00003 0.01244 0.00003 -0.00003 -0.00988 0.03219 0.00974 -0.00514 -0.00003 0.03793 0.00016 0.00003 0.05124 0.12319 0.03461 0.00337 0.06933 0.13682 0.07799 0.04305 0.01322 0.02748 0.01404 0.01480 0.01312 0.02022 0.01067 0.02114 0.00430 0.00735 0.00155 0.00691 0.00659 0.00860 0.00000 0.01162 0.00430 0.00735 -0.00155 0.00691 0.01312 0.02022 -0.01067 0.02114 0.01322 0.02748 -0.01404 0.01480 0.06933 0.13682 -0.07799 0.04305 0.05124 0.12319 -0.03461 0.00337 0.19821 0.41416 0.00000 -0.02071
-0.00000 0.00000 -0.00849 0.00000 0.00291 0.00014 -0.00294 -0.00024 0.00501 -0.00933 0.00038 0.00188 0.00229 0.00003 0.00041 0.00185 0.00161 -0.00234 -0.00019 0.00204 0.00052 0.00003 -0.00057 0.00071 -0.00000 0.00000 -0.00090 -0.00000 -0.00052 -0.00003 -0.00057 -0.00071 -0.00161 0.00234 -0.00019 -0.00204 -0.00229 -0.00003 0.00041 -0.00185 -0.00501 0.00933 0.00038 -0.00188 -0.00291 -0.00014 -0.00294 0.00024 0.01235 0.03165 -0.00996 -0.00046 0.03333 0.07867 0.01195 0.01826 0.00680 0.01480 0.00253 0.00713 0.00661 0.01314 0.00035 0.01094 0.00120 0.00210 -0.00136 0.00204 -0.00000 -0.00000 -0.00316 -0.00000 -0.00120 -0.00210 -0.00136 -0.00204 -0.00661 -0.01314 0.00035 -0.01094 -0.00680 -0.01480 0.00253 -0.00713 -0.03333 -0.07867 0.01195 -0.01826 -0.01235 -0.03165 -0.00996 0.00046 -0.00000 -0.00000 -0.07026 0.00000
0.00103 -0.00248 0.00000 -0.00639 0.00141 0.00011 0.00049 -0.00332 0.00324 -0.00588 0.00248 -0.00212 0.00234 0.00003 0.00182 0.00041 0.00272 -0.00362 0.00174 0.00199 0.00185 0.00003 0.00054 0.00161 0.00210 -0.00245 0.00000 0.00226 0.00185 0.00003 -0.00054 0.00161 0.00272 -0.00362 -0.00174 0.00199 0.00234 0.00003 -0.00182 0.00041 0.00324 -0.00588 -0.00248 -0.00212 0.00141 0.00011 -0.00049 -0.00332 0.00512 0.01437 0.00245 -0.01339 0.02035 0.04735 0.02019 -0.00952 0.00680 0.01404 0.00645 0.00253 0.01086 0.02005 0.00838 0.01151 0.00411 0.00675 0.00150 0.00476 0.00727 0.01170 0.00000 0.00990 0.00411 0.00675 -0.00150 0.00476 0.01086 0.02005 -0.00838 0.01151 0.00680 0.01404 -0.00645 0.00253 0.02035 0.04735 -0.02019 -0.00952 0.00512 0.01437 -0.00245 -0.01339 0.00574 0.02427 0.00000 -0.05238
